datetime,region,price,load
2025-05-07 10:00:00,North,0.0968,3.633
2025-05-07 11:00:00,North,0.1147,3.725
2025-05-07 12:00:00,North,0.1091,3.688
2025-05-07 13:00:00,North,0.1016,3.547
2025-05-07 14:00:00,North,0.1081,2.88
2025-05-07 15:00:00,North,0.0978,3.598
2025-05-07 16:00:00,North,0.1021,3.621
2025-05-07 17:00:00,North,0.2483,3.235
2025-05-07 18:00:00,North,0.1793,3.564
2025-05-07 19:00:00,North,0.1706,3.494
2025-05-07 20:00:00,North,0.2363,3.35
2025-05-07 21:00:00,North,0.1724,2.592
2025-05-07 22:00:00,North,0.1021,2.497
2025-05-07 23:00:00,North,0.1123,2.694
2025-05-08 00:00:00,North,0.0885,2.695
2025-05-08 01:00:00,North,0.0883,2.594
2025-05-08 02:00:00,North,0.0769,2.665
2025-05-08 03:00:00,North,0.0804,2.739
2025-05-08 04:00:00,North,0.0829,2.526
2025-05-08 05:00:00,North,0.0956,2.589
2025-05-08 06:00:00,North,0.2333,2.824
2025-05-08 07:00:00,North,0.1613,2.549
2025-05-08 08:00:00,North,0.198,3.558
2025-05-08 09:00:00,North,0.2183,3.471
2025-05-08 10:00:00,North,0.1134,3.373
2025-05-08 11:00:00,North,0.1156,3.356
2025-05-08 12:00:00,North,0.114,3.548
2025-05-08 13:00:00,North,0.1035,3.158
2025-05-08 14:00:00,North,0.1056,3.51
2025-05-08 15:00:00,North,0.101,3.555
2025-05-08 16:00:00,North,0.1025,3.617
2025-05-08 17:00:00,North,0.2052,3.283
2025-05-08 18:00:00,North,0.2513,3.32
2025-05-08 19:00:00,North,0.2348,3.542
2025-05-08 20:00:00,North,0.2068,3.279
2025-05-08 21:00:00,North,0.2534,2.759
2025-05-08 22:00:00,North,0.1059,2.645
2025-05-08 23:00:00,North,0.1036,2.446
2025-05-09 00:00:00,North,0.0803,2.62
2025-05-09 01:00:00,North,0.0899,2.807
2025-05-09 02:00:00,North,0.0805,2.606
2025-05-09 03:00:00,North,0.0839,2.652
2025-05-09 04:00:00,North,0.0904,2.732
2025-05-09 05:00:00,North,0.0912,2.678
2025-05-09 06:00:00,North,0.2279,2.477
2025-05-09 07:00:00,North,0.2076,2.725
2025-05-09 08:00:00,North,0.1707,3.753
2025-05-09 09:00:00,North,0.186,3.425
2025-05-09 10:00:00,North,0.1092,3.353
2025-05-09 11:00:00,North,0.1034,3.366
2025-05-09 12:00:00,North,0.104,3.378
2025-05-09 13:00:00,North,0.0978,3.742
2025-05-09 14:00:00,North,0.1089,3.019
2025-05-09 15:00:00,North,0.1123,3.352
2025-05-09 16:00:00,North,0.0993,3.375
2025-05-09 17:00:00,North,0.2023,3.552
2025-05-09 18:00:00,North,0.2491,3.415
2025-05-09 19:00:00,North,0.214,3.433
2025-05-09 20:00:00,North,0.1873,3.766
2025-05-09 21:00:00,North,0.2058,2.62
2025-05-09 22:00:00,North,0.0976,2.67
2025-05-09 23:00:00,North,0.1032,2.623
2025-05-10 00:00:00,North,0.0823,2.617
2025-05-10 01:00:00,North,0.0885,2.404
2025-05-10 02:00:00,North,0.0737,2.76
2025-05-10 03:00:00,North,0.0731,2.516
2025-05-10 04:00:00,North,0.0746,2.586
2025-05-10 05:00:00,North,0.0808,2.718
2025-05-10 06:00:00,North,0.1667,2.59
2025-05-10 07:00:00,North,0.1789,2.777
2025-05-10 08:00:00,North,0.2277,3.525
2025-05-10 09:00:00,North,0.1734,3.567
2025-05-10 10:00:00,North,0.105,3.828
2025-05-10 11:00:00,North,0.0973,3.242
2025-05-10 12:00:00,North,0.1073,3.436
2025-05-10 13:00:00,North,0.1072,3.401
2025-05-10 14:00:00,North,0.1037,3.304
2025-05-10 15:00:00,North,0.1012,3.251
2025-05-10 16:00:00,North,0.0977,3.392
2025-05-10 17:00:00,North,0.2366,3.448
2025-05-10 18:00:00,North,0.1905,3.325
2025-05-10 19:00:00,North,0.2364,3.496
2025-05-10 20:00:00,North,0.1516,3.42
2025-05-10 21:00:00,North,0.2233,2.722
2025-05-10 22:00:00,North,0.0968,2.544
2025-05-10 23:00:00,North,0.1087,2.552
2025-05-11 00:00:00,North,0.0886,2.643
2025-05-11 01:00:00,North,0.0826,2.85
2025-05-11 02:00:00,North,0.0865,2.778
2025-05-11 03:00:00,North,0.0845,2.512
2025-05-11 04:00:00,North,0.0894,2.453
2025-05-11 05:00:00,North,0.077,2.523
2025-05-11 06:00:00,North,0.2343,2.702
2025-05-11 07:00:00,North,0.1708,2.55
2025-05-11 08:00:00,North,0.2353,3.554
2025-05-11 09:00:00,North,0.2168,3.558
2025-05-11 10:00:00,North,0.0965,3.409
2025-05-11 11:00:00,North,0.0981,3.443
2025-05-11 12:00:00,North,0.098,3.135
2025-05-11 13:00:00,North,0.1001,3.905
2025-05-11 14:00:00,North,0.1019,3.123
2025-05-11 15:00:00,North,0.104,3.324
2025-05-11 16:00:00,North,0.1064,3.86
2025-05-11 17:00:00,North,0.1993,3.365
2025-05-11 18:00:00,North,0.154,3.391
2025-05-11 19:00:00,North,0.2113,3.421
2025-05-11 20:00:00,North,0.1967,3.45
2025-05-11 21:00:00,North,0.2338,2.732
2025-05-11 22:00:00,North,0.0979,2.566
2025-05-11 23:00:00,North,0.0992,2.571
2025-05-12 00:00:00,North,0.0882,2.639
2025-05-12 01:00:00,North,0.0943,2.581
2025-05-12 02:00:00,North,0.0932,2.709
2025-05-12 03:00:00,North,0.0922,2.477
2025-05-12 04:00:00,North,0.0799,2.348
2025-05-12 05:00:00,North,0.0931,2.673
2025-05-12 06:00:00,North,0.1755,2.622
2025-05-12 07:00:00,North,0.2338,2.734
2025-05-12 08:00:00,North,0.2294,3.559
2025-05-12 09:00:00,North,0.1668,3.335
2025-05-12 10:00:00,North,0.0985,3.336
2025-05-12 11:00:00,North,0.1104,3.549
2025-05-12 12:00:00,North,0.0964,3.469
2025-05-12 13:00:00,North,0.0999,3.266
2025-05-12 14:00:00,North,0.0968,3.021
2025-05-12 15:00:00,North,0.1123,3.347
2025-05-12 16:00:00,North,0.1126,3.123
2025-05-12 17:00:00,North,0.2024,3.594
2025-05-12 18:00:00,North,0.2264,3.385
2025-05-12 19:00:00,North,0.2385,3.321
2025-05-12 20:00:00,North,0.1968,3.269
2025-05-12 21:00:00,North,0.2339,2.602
2025-05-12 22:00:00,North,0.0982,2.655
2025-05-12 23:00:00,North,0.1087,2.544
2025-05-13 00:00:00,North,0.0793,2.648
2025-05-13 01:00:00,North,0.0821,2.547
2025-05-13 02:00:00,North,0.0934,2.678
2025-05-13 03:00:00,North,0.0819,2.605
2025-05-13 04:00:00,North,0.0897,2.752
2025-05-13 05:00:00,North,0.0837,2.639
2025-05-13 06:00:00,North,0.19,2.471
2025-05-13 07:00:00,North,0.1741,2.745
2025-05-13 08:00:00,North,0.2414,3.528
2025-05-13 09:00:00,North,0.1691,3.741
2025-05-13 10:00:00,North,0.11,3.288
2025-05-13 11:00:00,North,0.0995,3.355
2025-05-13 12:00:00,North,0.1155,3.281
2025-05-13 13:00:00,North,0.1155,3.578
2025-05-13 14:00:00,North,0.099,3.595
2025-05-13 15:00:00,North,0.1126,3.678
2025-05-13 16:00:00,North,0.1039,3.763
2025-05-13 17:00:00,North,0.196,3.161
2025-05-13 18:00:00,North,0.1604,3.591
2025-05-13 19:00:00,North,0.1986,3.694
2025-05-13 20:00:00,North,0.1865,3.655
2025-05-13 21:00:00,North,0.2291,2.711
2025-05-13 22:00:00,North,0.1126,2.548
2025-05-13 23:00:00,North,0.1013,2.547
2025-05-14 00:00:00,North,0.0942,2.661
2025-05-14 01:00:00,North,0.0766,2.604
2025-05-14 02:00:00,North,0.0787,2.839
2025-05-14 03:00:00,North,0.0857,2.578
2025-05-14 04:00:00,North,0.0815,2.638
2025-05-14 05:00:00,North,0.0801,2.619
2025-05-14 06:00:00,North,0.2204,2.633
2025-05-14 07:00:00,North,0.2073,2.643
2025-05-14 08:00:00,North,0.1751,3.186
2025-05-14 09:00:00,North,0.2303,3.317
2025-05-14 10:00:00,North,0.1104,3.519
2025-05-14 11:00:00,North,0.1081,3.669
2025-05-14 12:00:00,North,0.1044,3.256
2025-05-14 13:00:00,North,0.1099,3.486
2025-05-14 14:00:00,North,0.0983,3.43
2025-05-14 15:00:00,North,0.1068,3.654
2025-05-14 16:00:00,North,0.1079,3.402
2025-05-14 17:00:00,North,0.199,3.733
2025-05-14 18:00:00,North,0.1851,3.38
2025-05-14 19:00:00,North,0.1563,3.371
2025-05-14 20:00:00,North,0.2432,3.278
2025-05-14 21:00:00,North,0.1565,2.556
2025-05-14 22:00:00,North,0.1061,2.485
2025-05-14 23:00:00,North,0.1043,2.671
2025-05-15 00:00:00,North,0.0789,2.651
2025-05-15 01:00:00,North,0.0775,2.702
2025-05-15 02:00:00,North,0.096,2.772
2025-05-15 03:00:00,North,0.0856,2.692
2025-05-15 04:00:00,North,0.0906,2.658
2025-05-15 05:00:00,North,0.0764,2.518
2025-05-15 06:00:00,North,0.2297,2.699
2025-05-15 07:00:00,North,0.2229,2.652
2025-05-15 08:00:00,North,0.2291,3.453
2025-05-15 09:00:00,North,0.2549,3.219
2025-05-15 10:00:00,North,0.1027,3.543
2025-05-15 11:00:00,North,0.0986,3.368
2025-05-15 12:00:00,North,0.1149,3.322
2025-05-15 13:00:00,North,0.0979,3.692
2025-05-15 14:00:00,North,0.0966,3.719
2025-05-15 15:00:00,North,0.106,3.249
2025-05-15 16:00:00,North,0.111,3.583
2025-05-15 17:00:00,North,0.253,3.792
2025-05-15 18:00:00,North,0.2291,3.393
2025-05-15 19:00:00,North,0.2276,3.478
2025-05-15 20:00:00,North,0.216,3.43
2025-05-15 21:00:00,North,0.1842,2.545
2025-05-15 22:00:00,North,0.1039,2.694
2025-05-15 23:00:00,North,0.1056,2.694
2025-05-16 00:00:00,North,0.0784,2.687
2025-05-16 01:00:00,North,0.0792,2.715
2025-05-16 02:00:00,North,0.0894,2.715
2025-05-16 03:00:00,North,0.0764,2.639
2025-05-16 04:00:00,North,0.0784,2.664
2025-05-16 05:00:00,North,0.0768,2.591
2025-05-16 06:00:00,North,0.2491,2.442
2025-05-16 07:00:00,North,0.2555,2.691
2025-05-16 08:00:00,North,0.1972,3.49
2025-05-16 09:00:00,North,0.2113,3.423
2025-05-16 10:00:00,North,0.0968,3.79
2025-05-16 11:00:00,North,0.0967,3.412
2025-05-16 12:00:00,North,0.1045,3.509
2025-05-16 13:00:00,North,0.1154,3.226
2025-05-16 14:00:00,North,0.1087,3.256
2025-05-16 15:00:00,North,0.1075,3.746
2025-05-16 16:00:00,North,0.1071,3.54
2025-05-16 17:00:00,North,0.2225,3.509
2025-05-16 18:00:00,North,0.2542,3.41
2025-05-16 19:00:00,North,0.207,3.44
2025-05-16 20:00:00,North,0.2465,3.396
2025-05-16 21:00:00,North,0.2288,2.57
2025-05-16 22:00:00,North,0.1044,2.625
2025-05-16 23:00:00,North,0.0966,2.55
2025-05-17 00:00:00,North,0.0759,2.706
2025-05-17 01:00:00,North,0.0878,2.63
2025-05-17 02:00:00,North,0.0885,2.74
2025-05-17 03:00:00,North,0.089,2.52
2025-05-17 04:00:00,North,0.074,2.578
2025-05-17 05:00:00,North,0.0885,2.768
2025-05-17 06:00:00,North,0.1635,2.586
2025-05-17 07:00:00,North,0.2398,2.641
2025-05-17 08:00:00,North,0.2284,3.643
2025-05-17 09:00:00,North,0.193,3.619
2025-05-17 10:00:00,North,0.1015,3.7
2025-05-17 11:00:00,North,0.0932,3.585
2025-05-17 12:00:00,North,0.0957,3.408
2025-05-17 13:00:00,North,0.0965,3.476
2025-05-17 14:00:00,North,0.0994,3.322
2025-05-17 15:00:00,North,0.0954,3.373
2025-05-17 16:00:00,North,0.1036,3.555
2025-05-17 17:00:00,North,0.1579,3.185
2025-05-17 18:00:00,North,0.1524,3.506
2025-05-17 19:00:00,North,0.2117,3.537
2025-05-17 20:00:00,North,0.1513,3.566
2025-05-17 21:00:00,North,0.1622,2.684
2025-05-17 22:00:00,North,0.1069,2.471
2025-05-17 23:00:00,North,0.1037,2.572
2025-05-18 00:00:00,North,0.0835,2.526
2025-05-18 01:00:00,North,0.0761,2.747
2025-05-18 02:00:00,North,0.0906,2.779
2025-05-18 03:00:00,North,0.0808,2.749
2025-05-18 04:00:00,North,0.0892,2.618
2025-05-18 05:00:00,North,0.0739,2.553
2025-05-18 06:00:00,North,0.226,2.657
2025-05-18 07:00:00,North,0.2302,2.652
2025-05-18 08:00:00,North,0.1993,3.048
2025-05-18 09:00:00,North,0.1975,3.375
2025-05-18 10:00:00,North,0.107,3.367
2025-05-18 11:00:00,North,0.0975,3.263
2025-05-18 12:00:00,North,0.1074,3.328
2025-05-18 13:00:00,North,0.104,3.699
2025-05-18 14:00:00,North,0.0989,3.46
2025-05-18 15:00:00,North,0.1016,3.431
2025-05-18 16:00:00,North,0.1102,3.32
2025-05-18 17:00:00,North,0.224,3.495
2025-05-18 18:00:00,North,0.1637,3.889
2025-05-18 19:00:00,North,0.2332,3.558
2025-05-18 20:00:00,North,0.1684,3.362
2025-05-18 21:00:00,North,0.2395,2.644
2025-05-18 22:00:00,North,0.0989,2.535
2025-05-18 23:00:00,North,0.0955,2.415
2025-05-19 00:00:00,North,0.0828,2.754
2025-05-19 01:00:00,North,0.0878,2.633
2025-05-19 02:00:00,North,0.0787,2.645
2025-05-19 03:00:00,North,0.0945,2.536
2025-05-19 04:00:00,North,0.0934,2.629
2025-05-19 05:00:00,North,0.093,2.523
2025-05-19 06:00:00,North,0.2456,2.777
2025-05-19 07:00:00,North,0.2095,2.578
2025-05-19 08:00:00,North,0.1841,3.606
2025-05-19 09:00:00,North,0.2101,3.1
2025-05-19 10:00:00,North,0.1041,3.516
2025-05-19 11:00:00,North,0.0979,3.206
2025-05-19 12:00:00,North,0.11,3.39
2025-05-19 13:00:00,North,0.1092,3.372
2025-05-19 14:00:00,North,0.1019,3.214
2025-05-19 15:00:00,North,0.1003,3.445
2025-05-19 16:00:00,North,0.1109,3.371
2025-05-19 17:00:00,North,0.1655,3.324
2025-05-19 18:00:00,North,0.2428,3.771
2025-05-19 19:00:00,North,0.2183,3.609
2025-05-19 20:00:00,North,0.2104,3.496
2025-05-19 21:00:00,North,0.189,2.66
2025-05-19 22:00:00,North,0.1159,2.77
2025-05-19 23:00:00,North,0.1141,2.696
2025-05-20 00:00:00,North,0.0849,2.691
2025-05-20 01:00:00,North,0.0785,2.468
2025-05-20 02:00:00,North,0.0779,2.78
2025-05-20 03:00:00,North,0.0833,2.664
2025-05-20 04:00:00,North,0.0771,2.578
2025-05-20 05:00:00,North,0.0893,2.613
2025-05-20 06:00:00,North,0.2477,2.656
2025-05-20 07:00:00,North,0.2057,2.709
2025-05-20 08:00:00,North,0.2215,3.513
2025-05-20 09:00:00,North,0.2466,3.384
2025-05-20 10:00:00,North,0.1122,3.744
2025-05-20 11:00:00,North,0.0987,3.424
2025-05-20 12:00:00,North,0.109,3.778
2025-05-20 13:00:00,North,0.1049,3.469
2025-05-20 14:00:00,North,0.1101,3.338
2025-05-20 15:00:00,North,0.1143,3.321
2025-05-20 16:00:00,North,0.1028,3.016
2025-05-20 17:00:00,North,0.2558,3.416
2025-05-20 18:00:00,North,0.2552,3.27
2025-05-20 19:00:00,North,0.2312,3.248
2025-05-20 20:00:00,North,0.2452,3.599
2025-05-20 21:00:00,North,0.1625,2.587
2025-05-20 22:00:00,North,0.109,2.719
2025-05-20 23:00:00,North,0.1118,2.566
2025-05-21 00:00:00,North,0.0773,2.652
2025-05-21 01:00:00,North,0.0897,2.586
2025-05-21 02:00:00,North,0.0862,2.578
2025-05-21 03:00:00,North,0.0894,2.689
2025-05-21 04:00:00,North,0.0847,2.436
2025-05-21 05:00:00,North,0.0807,2.686
2025-05-21 06:00:00,North,0.1592,2.579
2025-05-21 07:00:00,North,0.2375,2.697
2025-05-21 08:00:00,North,0.1799,3.386
2025-05-21 09:00:00,North,0.1712,3.4
2025-05-21 10:00:00,North,0.0964,3.596
2025-05-21 11:00:00,North,0.0992,3.464
2025-05-21 12:00:00,North,0.1112,3.559
2025-05-21 13:00:00,North,0.1122,3.448
2025-05-21 14:00:00,North,0.1133,3.652
2025-05-21 15:00:00,North,0.1032,3.527
2025-05-21 16:00:00,North,0.1004,3.471
2025-05-21 17:00:00,North,0.1653,3.506
2025-05-21 18:00:00,North,0.2429,3.161
2025-05-21 19:00:00,North,0.2185,3.228
2025-05-21 20:00:00,North,0.2131,3.095
2025-05-21 21:00:00,North,0.2522,2.6
2025-05-21 22:00:00,North,0.1152,2.621
2025-05-21 23:00:00,North,0.113,2.525
2025-05-22 00:00:00,North,0.0822,2.854
2025-05-22 01:00:00,North,0.0909,2.627
2025-05-22 02:00:00,North,0.091,2.749
2025-05-22 03:00:00,North,0.0927,2.603
2025-05-22 04:00:00,North,0.096,2.593
2025-05-22 05:00:00,North,0.0805,2.563
2025-05-22 06:00:00,North,0.1979,2.719
2025-05-22 07:00:00,North,0.1644,2.769
2025-05-22 08:00:00,North,0.2196,3.532
2025-05-22 09:00:00,North,0.1752,3.295
2025-05-22 10:00:00,North,0.1008,3.28
2025-05-22 11:00:00,North,0.098,3.426
2025-05-22 12:00:00,North,0.1089,3.192
2025-05-22 13:00:00,North,0.1137,3.526
2025-05-22 14:00:00,North,0.1103,3.217
2025-05-22 15:00:00,North,0.1113,3.261
2025-05-22 16:00:00,North,0.1109,3.344
2025-05-22 17:00:00,North,0.1779,3.236
2025-05-22 18:00:00,North,0.1856,3.586
2025-05-22 19:00:00,North,0.184,3.569
2025-05-22 20:00:00,North,0.1563,3.442
2025-05-22 21:00:00,North,0.1848,2.694
2025-05-22 22:00:00,North,0.1001,2.715
2025-05-22 23:00:00,North,0.1115,2.603
2025-05-23 00:00:00,North,0.0811,2.715
2025-05-23 01:00:00,North,0.0799,2.686
2025-05-23 02:00:00,North,0.0896,2.759
2025-05-23 03:00:00,North,0.0828,2.626
2025-05-23 04:00:00,North,0.0763,2.714
2025-05-23 05:00:00,North,0.0899,2.645
2025-05-23 06:00:00,North,0.2454,2.701
2025-05-23 07:00:00,North,0.2516,2.551
2025-05-23 08:00:00,North,0.2184,3.479
2025-05-23 09:00:00,North,0.2013,3.183
2025-05-23 10:00:00,North,0.1126,3.595
2025-05-23 11:00:00,North,0.1125,3.356
2025-05-23 12:00:00,North,0.1097,3.603
2025-05-23 13:00:00,North,0.1005,3.447
2025-05-23 14:00:00,North,0.1159,3.358
2025-05-23 15:00:00,North,0.0982,3.144
2025-05-23 16:00:00,North,0.099,3.179
2025-05-23 17:00:00,North,0.2517,3.649
2025-05-23 18:00:00,North,0.2302,3.261
2025-05-23 19:00:00,North,0.2559,3.587
2025-05-23 20:00:00,North,0.1887,3.609
2025-05-23 21:00:00,North,0.1737,2.581
2025-05-23 22:00:00,North,0.1084,2.761
2025-05-23 23:00:00,North,0.0965,2.692
2025-05-24 00:00:00,North,0.0748,2.461
2025-05-24 01:00:00,North,0.0757,2.489
2025-05-24 02:00:00,North,0.0817,2.72
2025-05-24 03:00:00,North,0.0806,2.663
2025-05-24 04:00:00,North,0.0809,2.549
2025-05-24 05:00:00,North,0.0831,2.785
2025-05-24 06:00:00,North,0.2249,2.554
2025-05-24 07:00:00,North,0.1976,2.616
2025-05-24 08:00:00,North,0.2327,3.972
2025-05-24 09:00:00,North,0.1833,3.619
2025-05-24 10:00:00,North,0.099,3.093
2025-05-24 11:00:00,North,0.0996,3.545
2025-05-24 12:00:00,North,0.1014,3.67
2025-05-24 13:00:00,North,0.0989,3.496
2025-05-24 14:00:00,North,0.1043,3.484
2025-05-24 15:00:00,North,0.0962,3.483
2025-05-24 16:00:00,North,0.0981,3.612
2025-05-24 17:00:00,North,0.2235,3.472
2025-05-24 18:00:00,North,0.2039,3.418
2025-05-24 19:00:00,North,0.2284,3.489
2025-05-24 20:00:00,North,0.2262,3.144
2025-05-24 21:00:00,North,0.1922,2.628
2025-05-24 22:00:00,North,0.1076,2.673
2025-05-24 23:00:00,North,0.0923,2.529
2025-05-25 00:00:00,North,0.0817,2.712
2025-05-25 01:00:00,North,0.0763,2.631
2025-05-25 02:00:00,North,0.086,2.702
2025-05-25 03:00:00,North,0.0751,2.598
2025-05-25 04:00:00,North,0.0774,2.469
2025-05-25 05:00:00,North,0.0878,2.761
2025-05-25 06:00:00,North,0.242,2.565
2025-05-25 07:00:00,North,0.163,2.564
2025-05-25 08:00:00,North,0.1501,3.209
2025-05-25 09:00:00,North,0.2225,3.478
2025-05-25 10:00:00,North,0.0993,3.312
2025-05-25 11:00:00,North,0.1103,3.383
2025-05-25 12:00:00,North,0.1096,3.35
2025-05-25 13:00:00,North,0.0988,3.258
2025-05-25 14:00:00,North,0.097,3.455
2025-05-25 15:00:00,North,0.1096,3.483
2025-05-25 16:00:00,North,0.108,3.589
2025-05-25 17:00:00,North,0.2307,3.636
2025-05-25 18:00:00,North,0.2134,3.531
2025-05-25 19:00:00,North,0.1973,3.206
2025-05-25 20:00:00,North,0.2417,3.313
2025-05-25 21:00:00,North,0.1735,2.625
2025-05-25 22:00:00,North,0.1088,2.527
2025-05-25 23:00:00,North,0.0975,2.592
2025-05-26 00:00:00,North,0.0957,2.539
2025-05-26 01:00:00,North,0.0931,2.5
2025-05-26 02:00:00,North,0.0923,2.51
2025-05-26 03:00:00,North,0.0954,2.703
2025-05-26 04:00:00,North,0.0881,2.725
2025-05-26 05:00:00,North,0.0938,2.576
2025-05-26 06:00:00,North,0.1952,2.534
2025-05-26 07:00:00,North,0.2532,2.759
2025-05-26 08:00:00,North,0.1567,3.397
2025-05-26 09:00:00,North,0.2226,3.604
2025-05-26 10:00:00,North,0.1132,3.25
2025-05-26 11:00:00,North,0.099,3.458
2025-05-26 12:00:00,North,0.112,3.501
2025-05-26 13:00:00,North,0.1048,3.131
2025-05-26 14:00:00,North,0.1023,3.565
2025-05-26 15:00:00,North,0.1091,3.598
2025-05-26 16:00:00,North,0.1037,3.444
2025-05-26 17:00:00,North,0.2379,3.116
2025-05-26 18:00:00,North,0.2138,3.329
2025-05-26 19:00:00,North,0.2071,3.621
2025-05-26 20:00:00,North,0.2359,3.277
2025-05-26 21:00:00,North,0.1887,2.509
2025-05-26 22:00:00,North,0.1095,2.636
2025-05-26 23:00:00,North,0.1033,2.554
2025-05-27 00:00:00,North,0.0783,2.722
2025-05-27 01:00:00,North,0.0951,2.469
2025-05-27 02:00:00,North,0.0818,2.685
2025-05-27 03:00:00,North,0.084,2.646
2025-05-27 04:00:00,North,0.0898,2.653
2025-05-27 05:00:00,North,0.0819,2.836
2025-05-27 06:00:00,North,0.1839,2.64
2025-05-27 07:00:00,North,0.1617,2.705
2025-05-27 08:00:00,North,0.2259,3.448
2025-05-27 09:00:00,North,0.1838,3.49
2025-05-27 10:00:00,North,0.0999,3.279
2025-05-27 11:00:00,North,0.1025,3.285
2025-05-27 12:00:00,North,0.0982,3.305
2025-05-27 13:00:00,North,0.1123,3.458
2025-05-27 14:00:00,North,0.0975,3.363
2025-05-27 15:00:00,North,0.1048,3.285
2025-05-27 16:00:00,North,0.1033,3.353
2025-05-27 17:00:00,North,0.1781,3.618
2025-05-27 18:00:00,North,0.2049,3.446
2025-05-27 19:00:00,North,0.1811,3.336
2025-05-27 20:00:00,North,0.216,3.668
2025-05-27 21:00:00,North,0.1792,2.581
2025-05-27 22:00:00,North,0.1055,2.772
2025-05-27 23:00:00,North,0.1114,2.558
2025-05-28 00:00:00,North,0.0823,2.459
2025-05-28 01:00:00,North,0.0839,2.551
2025-05-28 02:00:00,North,0.0858,2.681
2025-05-28 03:00:00,North,0.0789,2.636
2025-05-28 04:00:00,North,0.0789,2.78
2025-05-28 05:00:00,North,0.0957,2.564
2025-05-28 06:00:00,North,0.1564,2.646
2025-05-28 07:00:00,North,0.1751,2.688
2025-05-28 08:00:00,North,0.1827,3.392
2025-05-28 09:00:00,North,0.2554,3.138
2025-05-28 10:00:00,North,0.1149,3.156
2025-05-28 11:00:00,North,0.1011,3.205
2025-05-28 12:00:00,North,0.0993,3.016
2025-05-28 13:00:00,North,0.1111,3.323
2025-05-28 14:00:00,North,0.101,3.246
2025-05-28 15:00:00,North,0.1081,3.627
2025-05-28 16:00:00,North,0.109,3.23
2025-05-28 17:00:00,North,0.1845,3.53
2025-05-28 18:00:00,North,0.1808,3.274
2025-05-28 19:00:00,North,0.208,3.453
2025-05-28 20:00:00,North,0.165,3.679
2025-05-28 21:00:00,North,0.1975,2.736
2025-05-28 22:00:00,North,0.1018,2.483
2025-05-28 23:00:00,North,0.1013,2.557
2025-05-29 00:00:00,North,0.0902,2.594
2025-05-29 01:00:00,North,0.0919,2.616
2025-05-29 02:00:00,North,0.0831,2.634
2025-05-29 03:00:00,North,0.0899,2.536
2025-05-29 04:00:00,North,0.0829,2.635
2025-05-29 05:00:00,North,0.0911,2.655
2025-05-29 06:00:00,North,0.1787,2.569
2025-05-29 07:00:00,North,0.2517,2.703
2025-05-29 08:00:00,North,0.1947,3.777
2025-05-29 09:00:00,North,0.221,3.486
2025-05-29 10:00:00,North,0.1143,3.385
2025-05-29 11:00:00,North,0.103,3.381
2025-05-29 12:00:00,North,0.106,3.361
2025-05-29 13:00:00,North,0.1108,3.514
2025-05-29 14:00:00,North,0.1039,3.451
2025-05-29 15:00:00,North,0.1106,3.4
2025-05-29 16:00:00,North,0.1126,3.653
2025-05-29 17:00:00,North,0.2145,3.692
2025-05-29 18:00:00,North,0.2327,3.219
2025-05-29 19:00:00,North,0.2101,3.378
2025-05-29 20:00:00,North,0.231,3.339
2025-05-29 21:00:00,North,0.2259,2.681
2025-05-29 22:00:00,North,0.1016,2.671
2025-05-29 23:00:00,North,0.1048,2.724
2025-05-30 00:00:00,North,0.0867,2.555
2025-05-30 01:00:00,North,0.083,2.65
2025-05-30 02:00:00,North,0.089,2.621
2025-05-30 03:00:00,North,0.0955,2.85
2025-05-30 04:00:00,North,0.0777,2.554
2025-05-30 05:00:00,North,0.0807,2.727
2025-05-30 06:00:00,North,0.239,2.612
2025-05-30 07:00:00,North,0.1646,2.751
2025-05-30 08:00:00,North,0.2367,3.18
2025-05-30 09:00:00,North,0.2281,3.416
2025-05-30 10:00:00,North,0.1028,3.406
2025-05-30 11:00:00,North,0.1009,3.225
2025-05-30 12:00:00,North,0.1152,3.626
2025-05-30 13:00:00,North,0.1152,3.044
2025-05-30 14:00:00,North,0.1041,3.22
2025-05-30 15:00:00,North,0.115,3.34
2025-05-30 16:00:00,North,0.1122,3.291
2025-05-30 17:00:00,North,0.2477,3.201
2025-05-30 18:00:00,North,0.2099,3.827
2025-05-30 19:00:00,North,0.2324,3.578
2025-05-30 20:00:00,North,0.2501,3.372
2025-05-30 21:00:00,North,0.1917,2.515
2025-05-30 22:00:00,North,0.1001,2.531
2025-05-30 23:00:00,North,0.0974,2.692
2025-05-31 00:00:00,North,0.0812,2.648
2025-05-31 01:00:00,North,0.0789,2.633
2025-05-31 02:00:00,North,0.0735,2.555
2025-05-31 03:00:00,North,0.0878,2.587
2025-05-31 04:00:00,North,0.0901,2.646
2025-05-31 05:00:00,North,0.083,2.687
2025-05-31 06:00:00,North,0.194,2.638
2025-05-31 07:00:00,North,0.1493,2.74
2025-05-31 08:00:00,North,0.1712,3.251
2025-05-31 09:00:00,North,0.2257,3.366
2025-05-31 10:00:00,North,0.0952,3.393
2025-05-31 11:00:00,North,0.1005,3.751
2025-05-31 12:00:00,North,0.1037,3.257
2025-05-31 13:00:00,North,0.0996,3.073
2025-05-31 14:00:00,North,0.1043,3.318
2025-05-31 15:00:00,North,0.1086,3.286
2025-05-31 16:00:00,North,0.0915,3.361
2025-05-31 17:00:00,North,0.1901,3.331
2025-05-31 18:00:00,North,0.1977,3.389
